,laufkont,laufzeit,moral,verw,hoehe,sparkont,beszeit,rate,famges,buerge,wohnzeit,verm,alter,weitkred,wohn,bishkred,beruf,pers,telef,gastarb,Cluster Number
749,3,24,2,2,2892,1,5,3,1,1,4,4,51,3,3,1,3,2,1,2,2
750,2,36,3,0,2862,2,5,4,3,1,3,4,30,3,3,1,3,2,1,2,2
751,1,9,2,0,654,1,3,4,3,1,3,3,28,3,2,1,2,2,1,2,8
752,2,9,4,6,1136,4,5,4,3,1,3,4,32,3,3,2,3,1,1,2,7
753,2,24,2,1,4113,3,2,3,2,1,4,3,28,3,1,1,3,2,1,2,0
754,2,6,2,0,14555,5,1,1,3,1,2,2,23,3,2,1,1,2,2,2,1
755,1,15,0,0,950,1,5,4,3,1,3,3,33,3,1,2,3,1,1,2,8
756,1,24,4,0,1199,1,5,4,3,1,4,3,60,3,2,2,2,2,1,2,7
757,1,12,0,0,1082,1,3,4,3,1,4,3,48,1,2,2,3,2,1,2,7
758,2,30,2,0,2150,1,3,4,2,3,2,4,24,1,2,1,3,2,1,2,6
759,2,36,4,0,2820,1,2,4,1,1,4,3,27,3,2,2,3,2,1,2,2
760,2,48,2,3,3060,1,4,4,3,1,4,1,28,3,2,2,3,2,1,2,2
761,1,18,2,3,2600,1,3,4,3,1,4,4,65,3,3,2,3,2,1,2,2
762,4,21,0,0,5003,5,3,1,2,1,4,2,29,1,2,2,3,2,2,2,9
763,2,60,2,6,6288,1,3,4,3,1,4,4,42,3,3,1,3,2,1,2,4
764,4,24,3,0,2538,1,5,4,3,1,4,3,47,3,2,2,2,1,1,2,2
765,4,9,2,3,1478,1,4,4,3,1,2,3,22,3,2,1,3,2,1,2,7
766,2,39,4,3,4933,1,4,2,3,3,2,1,25,3,2,2,3,2,1,2,9
767,4,18,4,0,1530,1,3,3,3,1,2,2,32,1,2,2,3,2,1,2,7
768,2,9,1,0,1437,2,4,2,3,1,3,4,29,3,2,1,3,2,1,2,7
769,1,15,2,4,1275,5,3,4,2,1,2,3,24,3,1,1,3,2,1,2,7
770,1,24,2,3,1823,1,1,4,3,1,2,3,30,2,2,1,4,1,1,2,6
771,1,9,2,0,1422,1,2,3,3,1,2,4,27,3,3,1,4,2,2,2,7
772,1,18,2,4,1217,1,3,4,4,1,3,1,47,3,2,1,2,2,2,2,7
773,1,36,2,0,9271,1,4,2,3,1,1,3,24,3,2,1,3,2,2,2,3
774,1,36,3,9,2145,1,4,2,3,1,1,3,24,3,2,2,3,2,2,2,6
775,1,36,2,0,1842,1,2,4,2,1,4,3,34,3,2,1,3,2,2,2,6
776,2,18,3,2,4297,1,5,4,1,1,3,4,40,3,2,1,4,2,2,2,9
777,1,6,4,2,3384,1,3,1,1,1,4,1,44,3,1,1,4,2,2,2,0
778,2,18,4,3,1245,1,3,4,4,1,2,3,33,3,2,1,3,2,1,2,7
779,4,15,2,6,4623,2,3,3,3,1,2,2,40,3,2,1,4,2,2,2,9
780,2,30,4,2,8386,1,4,2,3,1,2,2,49,3,2,1,3,2,1,2,3
781,1,24,3,3,1024,1,2,4,4,1,4,1,48,2,2,1,3,2,1,2,8
782,2,36,2,0,14318,1,5,4,3,1,2,4,57,3,3,1,4,2,2,2,1
783,2,6,1,6,433,4,2,4,2,1,2,2,24,1,1,1,3,1,1,2,8
784,1,12,1,3,2149,1,3,4,1,1,1,4,29,3,3,1,3,2,1,2,6
785,4,24,2,3,2397,3,5,3,3,1,2,3,35,1,2,2,3,2,2,2,6
786,2,6,1,0,931,2,2,1,2,1,1,2,32,2,2,1,2,2,1,2,8
787,2,15,3,5,1512,4,3,3,4,1,3,2,61,2,2,2,3,2,1,2,7
788,2,24,0,9,4241,1,3,1,3,1,4,1,36,3,2,3,2,2,2,2,0
789,2,24,4,2,4736,1,2,2,2,1,4,3,25,1,2,1,2,2,1,2,9
790,2,15,0,0,1778,1,2,2,2,1,1,1,26,3,1,2,1,2,1,2,6
791,3,15,2,3,2327,1,2,2,2,1,3,1,25,3,2,1,2,2,1,2,6
792,1,24,1,2,6872,1,2,2,1,1,1,2,55,1,2,1,3,2,2,2,4
793,1,12,2,6,795,1,2,4,2,1,4,2,53,3,2,1,3,2,1,2,8
794,3,30,3,9,1908,1,5,4,3,1,4,1,66,3,2,1,4,2,2,2,6
795,2,36,0,9,1953,1,5,4,3,1,4,4,61,3,3,1,4,2,2,2,6
796,3,18,2,2,2864,1,3,2,3,1,1,1,34,3,2,1,2,1,1,2,2
797,3,21,4,6,2319,1,2,2,1,1,1,3,33,3,1,1,3,2,1,2,6
798,1,24,2,0,915,5,5,4,2,1,2,3,29,1,2,1,3,2,1,2,8
799,3,24,2,0,947,1,4,4,3,1,3,4,38,1,3,1,3,1,1,2,8
800,1,24,2,0,1381,5,3,4,2,1,2,2,35,3,2,1,3,2,1,2,7
801,1,24,2,0,1285,5,4,4,2,1,4,4,32,3,1,1,3,2,1,2,7
802,1,24,2,0,1371,5,3,4,2,1,4,1,25,3,1,1,3,2,1,2,7
803,2,18,2,0,1042,5,3,4,2,1,2,2,33,3,2,1,3,2,1,2,7
804,1,12,2,0,900,5,3,4,4,1,2,3,23,3,2,1,3,2,1,2,8
805,1,24,2,0,1207,1,2,4,2,1,4,2,24,3,1,1,3,2,1,2,7
806,2,18,0,0,2278,2,2,3,2,1,3,3,28,3,2,2,3,2,1,2,6
807,1,60,3,9,6836,1,5,3,3,1,4,4,63,3,2,2,3,2,2,2,4
808,1,24,2,2,3345,1,5,4,3,1,2,2,39,3,1,1,4,2,2,2,0
809,1,6,1,6,1198,1,5,4,2,1,4,4,35,3,3,1,3,2,1,2,7
810,2,48,2,9,15672,1,3,2,3,1,2,3,23,3,2,1,3,2,2,2,1
811,1,60,2,9,7297,1,5,4,3,2,4,4,36,3,1,1,3,2,1,2,4
812,4,18,2,5,1943,1,2,4,2,1,4,1,23,3,2,1,3,2,1,2,6
813,1,18,2,3,3190,1,3,2,2,1,2,1,24,3,2,1,3,2,1,2,2
814,2,9,1,1,5129,1,5,2,2,1,4,4,74,1,3,1,4,1,2,2,9
815,4,18,3,2,1808,1,4,4,2,1,1,1,22,3,2,1,3,2,1,2,6
816,3,10,2,0,1240,2,5,1,2,1,4,4,48,3,3,1,2,1,1,2,7
817,1,12,2,0,759,1,4,4,3,1,2,1,26,3,2,1,3,2,1,2,8
818,2,8,2,2,1237,1,3,3,2,1,4,1,24,3,2,1,3,2,1,2,7
819,4,9,2,2,1980,1,2,2,2,2,2,3,19,3,1,2,3,2,1,2,6
820,2,48,2,3,10961,4,4,1,3,2,2,4,27,1,2,2,3,2,2,2,5
821,1,36,3,6,6887,1,3,4,3,1,3,2,29,2,2,1,3,2,2,2,4
822,1,24,2,3,1938,1,2,4,1,1,3,2,32,3,2,1,3,2,1,2,6
823,1,21,2,3,1835,1,3,3,2,1,2,1,25,3,2,2,3,2,2,2,6
824,1,24,3,3,1659,1,2,4,2,1,2,3,29,3,1,1,2,2,2,2,7
825,2,6,3,0,1209,1,1,4,3,1,4,2,47,3,2,1,4,2,2,2,7
826,2,48,0,9,3844,2,4,4,3,1,4,4,34,3,3,1,2,1,1,2,0
827,1,12,4,0,4843,1,5,3,3,2,4,2,43,3,1,2,3,2,2,2,9
828,2,12,2,5,639,1,3,4,3,1,2,3,30,3,2,1,3,2,1,2,8
829,2,48,2,3,5951,1,3,2,2,1,2,1,22,3,2,1,3,2,1,2,4
830,2,36,0,3,3804,1,3,4,2,1,1,3,42,3,2,1,3,2,2,2,0
831,4,36,3,3,4463,1,3,4,3,1,2,3,26,3,2,2,4,2,2,2,9
832,4,36,3,9,7980,5,2,4,3,1,4,3,27,3,1,2,3,2,2,2,3
833,3,36,2,3,4210,1,3,4,3,1,2,3,26,3,2,1,3,2,1,2,0
834,4,6,2,2,4611,1,2,1,2,1,4,2,32,3,2,1,3,2,1,2,9
835,2,24,2,1,11560,1,3,1,2,1,4,3,23,3,1,2,4,2,1,2,5
836,4,18,0,9,4165,1,3,2,3,1,2,3,36,2,2,2,3,1,1,2,0
837,2,24,2,2,4057,1,4,3,1,1,3,3,43,3,2,1,3,2,2,2,0
838,4,18,1,0,6458,1,5,2,3,1,4,4,39,1,2,2,4,1,2,2,4
839,4,12,2,0,1386,3,3,2,2,1,2,2,26,3,2,1,3,2,1,2,7
840,1,36,2,6,1977,5,5,4,3,1,4,4,40,3,2,1,4,2,2,2,6
841,2,18,4,2,1928,1,2,2,3,1,2,1,31,3,2,2,2,2,1,2,6
842,4,12,2,2,1123,3,3,4,2,1,4,3,29,3,1,1,2,2,1,2,7
843,2,24,2,10,11328,1,3,2,3,2,3,3,29,1,2,2,4,2,2,2,5
844,2,24,4,10,11938,1,3,2,3,2,3,3,39,3,2,2,4,1,2,2,5
845,2,27,4,3,2520,3,3,4,3,1,2,2,23,3,2,2,2,2,1,2,2
846,2,30,3,3,1919,2,2,4,3,1,3,4,30,2,2,2,4,2,1,2,6
847,2,60,1,10,14782,2,5,3,2,1,4,4,60,1,3,2,4,2,2,2,1
848,2,36,2,3,2671,2,3,4,2,2,4,4,50,3,3,1,3,2,1,2,2
849,2,36,2,6,12612,2,3,1,3,1,4,4,47,3,3,1,3,1,2,2,5
850,2,45,2,3,3031,2,3,4,3,3,4,2,21,3,1,1,3,2,1,2,2
851,1,12,1,3,626,1,3,4,2,1,4,1,24,1,2,1,2,2,1,2,8
852,2,24,4,9,1935,1,5,4,1,1,4,1,31,3,2,2,3,2,2,2,6
853,3,24,4,0,1344,5,4,4,3,1,2,1,37,1,2,2,2,1,1,2,7
854,4,18,2,2,1533,1,2,4,4,2,1,2,43,3,2,1,2,1,1,2,7
855,1,48,2,0,3931,1,4,4,3,1,4,4,46,3,3,1,3,1,1,2,0
856,1,24,1,2,3349,3,2,4,3,1,4,4,30,3,3,1,3,1,2,2,0
857,1,36,2,3,2302,1,3,4,1,1,4,3,31,3,1,1,3,2,1,2,6
858,1,42,2,3,3965,1,2,4,3,1,3,3,34,3,2,1,3,2,1,2,0
859,1,12,2,3,727,2,2,4,4,1,3,4,33,3,2,1,2,2,2,2,8
860,4,48,2,9,3914,5,3,4,1,1,2,1,38,1,2,1,3,2,1,2,0
861,1,48,2,9,4308,1,2,3,2,1,4,2,24,3,1,1,3,2,1,2,9
862,2,12,2,3,1534,1,2,1,4,1,1,1,23,3,1,1,3,2,1,2,7
863,4,18,4,0,2775,1,4,2,3,1,2,2,31,1,2,2,3,2,1,2,2
864,1,40,4,6,5998,1,3,4,3,1,3,4,27,1,2,1,3,2,2,2,4
865,3,15,4,3,1271,5,3,3,3,1,4,4,39,3,3,2,3,2,2,2,7
866,2,12,2,0,1295,1,2,3,2,1,1,3,25,3,1,1,3,2,1,2,7
867,2,36,2,1,9398,1,2,1,4,1,4,3,28,3,1,1,4,2,2,2,3
868,2,12,2,2,951,2,2,4,2,1,4,3,27,1,1,4,3,2,1,2,8
869,2,24,2,0,1355,1,2,3,2,1,4,3,25,3,2,1,2,2,2,2,7
870,1,48,2,4,3051,1,3,3,3,1,4,3,54,3,2,1,3,2,1,2,2
871,4,36,4,0,7855,1,3,4,2,1,2,1,25,2,2,2,3,2,2,2,3
872,4,18,2,3,433,1,1,3,2,2,4,1,22,3,1,1,3,2,1,2,8
873,4,36,3,9,9572,1,2,1,1,1,1,3,28,3,2,2,3,2,1,2,3
874,2,24,1,6,1837,1,4,4,2,1,4,4,34,1,3,1,2,2,1,2,6
875,2,30,4,0,4249,1,1,4,4,1,2,3,28,3,2,2,4,2,1,2,0
876,2,30,4,0,5234,1,1,4,4,1,2,3,28,3,2,2,4,2,1,2,9
877,1,48,2,3,6758,1,3,3,2,1,2,3,31,3,2,1,3,2,2,2,4
878,1,9,2,3,1366,1,2,3,2,1,4,2,22,3,1,1,3,2,1,2,7
879,1,24,1,10,1358,5,5,4,3,1,3,3,40,2,2,1,4,2,2,2,7
880,1,18,2,2,2473,1,1,4,3,1,1,3,25,3,2,1,1,2,1,2,2
881,3,9,0,3,1337,1,2,4,3,1,2,3,34,3,2,2,4,2,2,2,7
882,1,48,2,0,7763,1,5,4,3,1,4,4,42,1,3,1,4,2,1,2,3
883,2,15,1,0,1264,2,3,2,4,1,2,2,25,3,1,1,3,2,1,2,7
884,2,15,2,0,2631,2,3,2,2,1,4,3,28,3,1,2,3,2,2,2,2
885,2,48,2,0,6560,2,4,3,3,1,2,2,24,3,2,1,3,2,1,2,4
886,1,24,2,0,3123,1,2,4,2,1,1,2,27,3,2,1,3,2,1,2,2
887,1,36,4,6,8065,1,3,3,2,1,2,4,25,3,2,2,4,2,2,2,3
888,1,24,2,3,2439,1,2,4,2,1,4,1,35,3,2,1,3,2,2,2,6
889,2,36,2,2,9034,2,2,4,3,2,1,4,29,3,1,1,4,2,2,2,3
890,2,60,2,0,14027,1,4,4,3,1,2,4,27,3,2,1,4,2,2,2,1
891,1,36,4,1,9629,1,4,4,3,1,4,3,24,3,2,2,3,2,2,2,3
892,2,12,2,3,1484,5,3,2,4,1,1,1,25,3,2,1,3,2,2,2,7
893,1,18,2,2,1131,1,1,4,2,1,2,3,33,3,2,1,3,2,1,2,7
894,2,24,3,2,2064,1,1,3,2,1,2,2,34,3,2,1,4,2,2,2,6
895,2,18,2,1,12976,1,1,3,2,1,4,4,38,3,3,1,4,2,2,2,5
896,4,21,3,9,2580,3,2,4,3,1,2,1,41,1,2,1,2,1,1,2,2
897,4,27,2,0,2570,1,3,3,2,1,3,1,21,3,1,1,3,2,1,2,2
898,2,27,2,9,3915,1,3,4,3,1,2,3,36,3,2,1,3,1,2,2,0
899,4,10,2,0,1309,5,3,4,3,3,4,2,27,3,2,1,2,2,1,2,7
900,1,24,2,0,4817,1,4,2,3,2,3,2,31,3,2,1,3,2,2,2,9
901,1,12,2,0,2579,1,2,4,3,1,1,1,33,3,2,1,2,1,1,2,2
902,2,36,3,0,2225,1,5,4,3,1,4,4,57,1,3,2,3,2,2,2,6
903,1,18,2,2,4153,1,3,2,3,2,3,3,42,3,2,1,3,2,1,2,0
904,1,18,0,2,3114,1,2,1,2,1,4,2,26,3,1,1,3,2,1,2,2
905,1,18,4,2,2124,1,3,4,2,1,4,1,24,3,1,2,3,2,1,2,6
906,1,18,1,2,1553,1,3,4,3,1,3,3,44,1,2,1,3,2,1,2,7
907,1,30,2,2,2406,1,4,4,2,1,4,1,23,3,1,1,3,2,1,2,6
908,1,24,3,0,1333,1,1,4,3,1,2,1,43,3,3,2,3,1,1,2,7
909,1,48,0,2,7119,1,3,3,3,1,4,4,53,3,3,2,3,1,1,2,4
910,1,24,3,0,4870,1,3,3,3,1,4,4,53,3,3,2,3,1,1,2,9
911,1,12,4,0,691,1,5,4,3,1,3,2,35,3,2,2,3,2,1,2,8
912,1,42,3,3,4370,1,4,3,3,1,2,2,26,1,2,2,3,1,2,2,9
913,1,36,1,2,2746,1,5,4,3,1,4,3,31,1,2,1,3,2,1,2,2
914,1,24,0,2,4110,1,5,3,3,1,4,4,23,1,1,2,3,1,1,2,0
915,1,18,2,2,2462,1,3,2,3,1,2,3,22,3,2,1,3,2,1,2,2
916,1,12,2,2,1282,1,3,2,2,1,4,3,20,3,1,1,3,2,1,2,7
917,2,12,0,2,2969,1,2,4,2,1,3,2,25,3,1,2,3,2,1,2,2
918,1,48,0,1,4605,1,5,3,3,1,4,4,24,3,3,2,3,1,1,2,9
919,1,48,4,1,6331,1,5,4,3,1,4,4,46,3,3,2,3,2,2,2,4
920,1,24,1,2,3552,1,4,3,3,1,4,3,27,1,2,1,3,2,1,2,0
921,1,12,1,0,697,1,2,4,3,1,2,3,46,1,2,2,3,2,2,2,8
922,1,24,2,0,1442,1,4,4,2,1,4,3,23,3,1,2,3,2,1,2,7
923,1,27,0,9,5293,1,1,2,3,1,4,2,50,3,2,2,3,2,2,2,9
924,1,21,3,6,3414,1,2,2,3,1,1,2,26,2,2,2,3,2,1,2,0
925,1,18,2,2,2039,1,3,1,2,1,4,1,20,3,1,1,3,2,1,2,6
926,1,24,1,9,3161,1,3,4,3,1,2,2,31,1,1,1,3,2,2,2,2
927,1,12,2,8,902,1,4,4,4,1,4,2,21,3,1,1,3,2,1,2,8
928,1,48,2,1,10297,1,4,4,3,1,4,4,39,3,3,3,3,1,2,2,5
929,2,48,0,9,14421,1,3,2,3,1,2,3,25,2,2,1,3,2,2,2,1
930,2,18,4,0,1056,1,5,3,3,3,3,1,30,3,2,2,3,2,1,2,7
931,1,12,2,0,1274,1,2,3,2,1,1,1,37,1,2,1,2,2,1,2,7
932,2,12,2,0,1223,1,5,1,1,1,1,1,46,3,1,2,3,2,1,2,7
933,1,12,2,0,1372,1,4,2,1,1,3,3,36,3,2,1,3,2,1,2,7
934,1,16,4,0,2625,1,5,2,3,3,4,2,43,3,1,1,3,2,2,1,2
935,1,20,4,0,2235,1,3,4,4,3,2,2,33,1,1,2,3,2,1,1,6
936,2,9,2,2,959,1,3,1,2,1,2,3,29,1,2,1,3,2,1,2,8
937,2,18,4,0,884,1,5,4,3,1,4,3,36,3,2,1,3,1,2,2,8
938,2,24,2,0,1246,1,2,4,3,1,2,1,23,1,2,1,2,2,1,2,7
939,2,36,3,0,8086,2,5,2,3,1,4,3,42,2,2,4,4,2,2,2,3
940,4,48,4,0,10127,3,3,2,3,1,2,4,44,3,3,1,3,2,1,2,5
941,2,12,2,0,888,1,5,4,3,1,4,3,41,1,2,1,2,1,1,2,8
942,4,12,2,6,719,1,5,4,3,1,4,3,41,1,2,1,2,1,1,2,8
943,2,36,2,0,12389,5,3,1,3,1,4,4,37,1,3,1,3,2,2,2,5
944,1,12,2,3,709,1,5,4,3,1,4,1,57,3,2,1,2,2,1,2,8
945,2,15,1,0,6850,2,1,1,3,1,2,2,34,2,2,1,4,1,2,2,4
946,4,10,2,2,2210,1,3,2,3,1,2,1,25,3,1,1,2,2,1,2,6
947,4,30,1,1,7485,5,1,4,2,1,1,1,53,1,2,1,4,2,2,2,3
948,1,18,1,0,1442,1,4,4,3,1,4,4,32,1,3,2,2,1,1,2,7
949,4,12,4,3,797,5,5,4,2,1,3,2,33,3,2,1,2,1,1,2,8
950,2,45,4,3,4746,1,2,4,3,1,2,2,24,1,2,2,2,2,1,2,9
951,3,12,4,0,939,3,4,4,4,1,2,1,28,3,2,3,3,2,2,2,8
952,2,21,2,9,1188,1,5,2,2,1,4,2,39,3,2,1,3,1,1,2,7
953,4,48,4,1,11590,2,3,2,2,1,4,3,24,3,1,2,2,2,1,2,5
954,3,12,1,9,609,1,2,4,2,1,1,1,26,1,2,1,1,2,1,2,8
955,1,18,4,5,1190,1,1,2,2,1,4,4,55,3,3,3,1,1,1,2,7
956,2,21,2,9,2767,2,5,4,1,1,2,3,61,3,1,2,2,2,1,2,2
957,2,30,2,2,3441,2,3,2,2,2,4,3,21,1,1,1,3,2,1,2,0
958,2,30,0,9,4280,2,3,4,2,1,4,3,26,3,1,2,2,2,1,2,9
959,2,24,2,3,3092,2,2,3,4,1,2,3,22,3,1,1,3,2,2,2,2
960,4,18,2,0,6761,5,3,2,3,1,4,3,68,2,1,2,3,2,1,2,4
961,2,12,2,3,1331,1,2,2,3,1,1,3,22,3,2,1,3,2,1,2,7
962,2,54,0,9,15945,1,2,3,3,1,4,4,58,3,1,1,3,2,2,2,1
963,1,24,2,2,3234,1,2,4,2,1,4,1,23,3,1,1,2,2,2,2,2
964,2,15,2,3,802,1,5,4,3,1,3,3,37,3,2,1,3,1,1,2,8
965,2,48,2,2,9960,1,2,1,2,1,2,3,26,1,2,1,3,2,2,2,5
966,4,24,3,9,8648,1,2,2,3,1,2,3,27,1,2,2,3,2,2,2,3
967,1,18,2,3,1345,1,3,4,4,1,3,1,26,3,2,1,3,2,1,2,7
968,1,45,2,3,1845,1,3,4,3,1,4,4,23,3,3,1,3,2,2,2,6
969,1,21,1,0,1647,5,3,4,3,1,2,2,40,1,2,2,2,1,1,2,7
970,4,48,2,9,4844,1,1,3,3,1,2,3,33,3,1,1,4,2,2,2,9
971,2,27,0,9,8318,1,5,2,2,1,4,4,42,2,3,2,4,2,2,2,3
972,3,18,2,3,2100,1,3,4,3,2,2,1,37,3,2,1,3,2,1,2,6
973,1,45,0,9,11816,1,5,2,3,1,4,3,29,3,1,2,3,2,1,2,5
974,1,6,2,6,448,1,2,4,2,1,4,2,23,3,2,1,3,2,1,2,8
975,1,30,2,5,11998,1,2,1,1,1,1,4,34,1,2,1,2,2,2,2,5
976,2,48,0,10,18424,1,3,1,2,1,2,2,32,1,2,1,4,2,2,1,1
977,1,6,2,0,14896,1,5,1,3,1,4,4,68,1,2,1,4,2,2,2,1
978,2,12,2,2,2762,5,5,1,2,1,2,2,25,3,2,1,3,2,2,2,2
979,1,12,2,1,3386,1,5,3,3,1,4,4,35,3,3,1,3,2,2,2,0
980,2,24,2,3,2039,1,2,1,4,1,1,2,22,3,2,1,3,2,2,2,6
981,4,18,3,9,2169,1,3,4,4,1,2,3,28,3,2,1,3,2,2,2,6
982,2,48,4,2,5096,1,3,2,2,1,3,3,30,3,2,1,4,2,2,2,9
983,1,18,2,3,1882,1,3,4,2,1,4,3,25,1,1,2,3,2,1,2,6
984,1,48,2,3,6999,1,4,1,4,3,1,1,34,3,2,2,3,2,2,2,4
985,4,12,4,9,2292,1,1,4,3,1,2,3,42,2,2,2,4,2,2,2,6
986,1,14,2,0,8978,1,5,1,1,1,4,2,45,3,2,1,4,2,2,1,3
987,1,12,2,3,674,2,4,4,4,1,1,2,20,3,2,1,3,2,1,2,8
988,1,18,2,0,976,1,2,1,2,1,2,3,23,3,2,1,2,2,1,2,8
989,2,24,2,0,2718,1,3,3,2,1,4,2,20,3,1,1,2,2,2,2,2
990,1,18,2,6,750,1,1,4,2,1,1,1,27,3,2,1,1,2,1,2,8
991,2,24,2,1,12579,1,5,4,2,1,2,4,44,3,3,1,4,2,2,2,5
992,1,18,2,1,7511,5,5,1,3,1,4,2,51,3,3,1,3,1,2,2,3
993,1,18,4,0,3966,1,5,1,2,1,4,1,33,1,1,3,3,2,2,2,0
994,1,12,0,3,6199,1,3,4,3,1,2,2,28,3,1,2,3,2,2,2,4
995,1,24,2,3,1987,1,3,2,3,1,4,1,21,3,1,1,2,1,1,2,6
996,1,24,2,0,2303,1,5,4,3,2,1,1,45,3,2,1,3,2,1,2,6
997,4,21,4,0,12680,5,5,4,3,1,4,4,30,3,3,1,4,2,2,2,5
998,2,12,2,3,6468,5,1,2,3,1,1,4,52,3,2,1,4,2,2,2,4
999,1,30,2,2,6350,5,5,4,3,1,4,2,31,3,2,1,3,2,1,2,4
